"시군구별","용도지역및이용현황별","항목","단위","2008.03 월","2008.04 월","2008.05 월","2008.06 월","2008.07 월","2008.08 월","2008.09 월","2008.10 월","2008.11 월","2008.12 월","2009.01 월","2009.02 월","2009.03 월","2009.04 월","2009.05 월","2009.06 월","2009.07 월","2009.08 월","2009.09 월","2009.10 월",
"연천군","관리지역","지가변동률[%]","%",".315",".323",".297",".302",".317",".531",".337",".049","-1.304","-1.787","-.629","-.297","-.166","-.136","-.017",".096",".201",".301",".341",".348",
"연천군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연천군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연천군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연천군","농림지역","지가변동률[%]","%",".249",".27",".271",".285",".248",".509",".286",".026","-1.342","-1.669","-.579","-.335","-.195","-.136","-.008",".071",".154",".302",".338",".339",
"연천군","자연환경보전지역","지가변동률[%]","%",".083",".083",".082",".349",".531","0",".182","0","-1.708","-2.311","-.804","-.428","-.192","-.192","0",".539",".555",".275",".276",".171",
"연천군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연천군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연천군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"연천군","전","지가변동률[%]","%",".375",".402",".41",".414",".442",".629",".377",".072","-1.275","-1.826","-.76","-.369","-.166","-.149","-.003",".074",".223",".354",".355",".345",
"연천군","답","지가변동률[%]","%",".345",".342",".351",".329",".274",".571",".361",".049","-1.535","-1.839","-.603","-.4","-.204","-.129","-.017",".14",".26",".389",".462",".439",
"연천군","주거용(대)","지가변동률[%]","%",".206",".193",".19",".179",".19",".411",".28",".016","-1.387","-1.688","-.645","-.203","-.139","-.118","-.012",".096",".136",".221",".225",".358",
"연천군","상업용(대)","지가변동률[%]","%","0",".025",".033",".025",".047",".085",".194","0","-1.646","-2.051","-.94","-.375","-.265","-.136","-.016",".034",".065",".243",".292",".29",
"연천군","임야","지가변동률[%]","%",".187",".169",".105",".114",".137",".363",".199",".005","-.813","-1.563","-.347","-.148","-.115","-.081","-.008",".051",".14",".206",".289",".271",
"연천군","공장용지","지가변동률[%]","%","0","0","0","0","0",".332","0","0","-1.406","-1.51","-.425","-.428","0","-.343","0","0","0","0","0","0",
"연천군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"포천군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"가평군","평균","지가변동률[%]","%",".469",".448",".466",".48",".516",".483",".285","-.007","-1.319","-2.904","-1.143","-.613","-.221",".009",".179",".362",".486",".489",".488",".276",
"가평군","주거지역","지가변동률[%]","%",".318",".27",".424",".339",".404",".429",".227","-.033","-1.395","-2.051","-1.059","-.501","-.232",".049",".15",".34",".455",".408",".381",".155",
"가평군","상업지역","지가변동률[%]","%",".394",".242",".133",".287",".312",".279",".127","-.063","-1.535","-2.46","-1.202","-.484","-.216","-.047",".061",".082",".218",".144",".297",".389",
"가평군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"가평군","녹지지역","지가변동률[%]","%",".478",".484",".491",".467",".55",".453",".295","-.131","-1.574","-3.048","-1.112","-.685","-.304",".015",".356",".567",".609",".7",".744",".459",
"가평군","관리지역","지가변동률[%]","%",".529",".545",".549",".559",".575",".551",".326","-.011","-1.169","-3.112","-1.167","-.61","-.189",".011",".166",".356",".499",".487",".465",".197",
"가평군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"가평군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"가평군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"가평군","농림지역","지가변동률[%]","%",".425",".304",".302",".43",".442",".406",".236",".214","-1.332","-2.981","-1.168","-.67","-.208","-.028",".049",".2",".385",".378",".373",".378",
"가평군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"가평군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"가평군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"가평군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"가평군","전","지가변동률[%]","%",".584",".588",".568",".62",".666",".642",".364",".01","-1.137","-3.184","-1.164","-.652","-.255","-.036",".24",".414",".525",".56",".512",".253",
"가평군","답","지가변동률[%]","%",".452",".504",".438",".407",".426",".445",".361","-.018","-.912","-2.994","-.981","-.62","-.227",".053",".24",".428",".72",".767",".817",".417",
"가평군","주거용(대)","지가변동률[%]","%",".514",".507",".571",".518",".585",".549",".301","-.011","-1.197","-2.415","-1.1","-.558","-.231",".062",".178",".383",".464",".456",".467",".219",
"가평군","상업용(대)","지가변동률[%]","%",".401",".447",".406",".376",".432",".41",".237",".069","-.965","-2.062","-1.073","-.519","-.079","-.014",".069",".295",".374",".336",".297",".263",
"가평군","임야","지가변동률[%]","%",".383",".273",".335",".428",".425",".36",".206","-.047","-1.93","-3.624","-1.287","-.698","-.255","-.033",".16",".307",".438",".428",".447",".305",
"가평군","공장용지","지가변동률[%]","%",".342",".426",".254",".254",".253",".253",".252","0","0","-1.842","-.598","-.258","-.085",".235",".553",".636",".632",".629",".624",".31",
"가평군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양평군","평균","지가변동률[%]","%",".394",".415",".486",".567",".611",".65",".321",".062","-.885","-3.888","-1.118","-.488","-.107",".104",".108",".187",".505",".571",".46",".464",
"양평군","주거지역","지가변동률[%]","%",".279",".425",".512",".539",".57",".619",".213",".084","-.784","-2.919","-1.088","-.359","-.027",".107",".054",".161",".514",".795",".64",".603",
"양평군","상업지역","지가변동률[%]","%",".321",".334",".568",".38",".727",".801",".312",".128","-.896","-2.792","-.961","-.38","-.236",".066","0",".152",".458",".558",".556",".552",
"양평군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양평군","녹지지역","지가변동률[%]","%",".393",".417",".403",".493",".605",".721",".263",".111","-.997","-3.157","-.836","-.471","-.133",".148",".146",".093",".492",".871",".657",".473",
"양평군","관리지역","지가변동률[%]","%",".409",".456",".486",".602",".612",".67",".365",".05","-.858","-4.005","-1.194","-.451","-.127",".122",".115",".215",".564",".59",".46",".499",
"양평군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양평군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양평군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양평군","농림지역","지가변동률[%]","%",".358",".314",".479",".524",".589",".589",".269",".052","-.935","-4.32","-1.063","-.619","-.099",".069",".114",".164",".431",".42",".373",".34",
"양평군","자연환경보전지역","지가변동률[%]","%","1.009",".71",".748",".782",".902",".587",".506",".206","-.862","-2.772","-1.291","-.392",".224","0","0",".256","0","0","0",".482",
"양평군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양평군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양평군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양평군","전","지가변동률[%]","%",".452",".504",".482",".56",".628",".615",".356",".078","-.858","-4.271","-1.147","-.671","-.169",".111",".064",".192",".557",".55",".428",".414",
"양평군","답","지가변동률[%]","%",".604",".505",".504",".628",".723",".688",".344",".15","-.867","-3.848","-.971","-.464","-.056",".131",".142",".138",".455",".519",".455",".436",
"양평군","주거용(대)","지가변동률[%]","%",".307",".373",".389",".521",".588",".669",".317",".004","-.871","-3.3","-1.081","-.306","-.078",".168",".162",".162",".627",".685",".514",".566",
"양평군","상업용(대)","지가변동률[%]","%",".394",".444",".591",".589",".527",".559",".253",".028","-.927","-3.018","-.93","-.459","-.068",".088",".068",".208",".383",".687",".577",".544",
"양평군","임야","지가변동률[%]","%",".237",".27",".531",".561",".555",".683",".303",".054","-.935","-4.603","-1.364","-.529","-.145",".007",".083",".246",".408",".462",".387",".386",
"양평군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양평군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"이천군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"용인군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
