"시군구별","용도지역및이용현황별","항목","단위","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월",
"진양군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"진양군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"진양군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"진양군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"진양군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"진양군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"진양군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"진양군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의령군","평균","지가변동률[%]","%",".076",".115",".184",".097",".055","-.1","-.031",".255",".048",".091","-.017",".083",".166",".198",".115",".154",".182",".048",".019",".087",
"의령군","주거지역","지가변동률[%]","%","-.045",".067",".186",".232","-.278","-.091",".18",".293","-.073",".095",".151","-.087",".134",".006",".049",".198",".182","-.057",".053",".194",
"의령군","상업지역","지가변동률[%]","%","-.084","-.059",".015",".084","-.028","0","0",".441","0",".27",".073","-.165",".331",".124","0",".067",".114","-.121",".324",".134",
"의령군","공업지역","지가변동률[%]","%","-.123",".207","0","0","0","0","0","0","0","0","0","0",".111","0","0","0",".046","0","0","0",
"의령군","녹지지역","지가변동률[%]","%",".184",".121",".361",".298",".051",".008","-.216",".158","-.031",".394",".13",".173",".496",".296","0",".159",".321",".114",".077",".058",
"의령군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의령군","보전관리지역","지가변동률[%]","%",".026",".021",".06","-.131",".065","-.031","-.027",".11",".129",".039",".018",".073",".036",".283",".118",".063",".107","-.035","-.099","-.103",
"의령군","생산관리지역","지가변동률[%]","%",".181","-.157",".119",".031",".019","-.193",".1",".233","-.047","-.001","-.227",".224",".17",".037",".149",".052",".282","-.086","-.123",".072",
"의령군","계획관리지역","지가변동률[%]","%",".08",".183",".543",".159",".292","-.178","-.134",".266",".062",".032",".003",".046",".127",".232",".106",".151",".22","-.033",".242",".045",
"의령군","농림지역","지가변동률[%]","%",".146",".157",".025",".03",".064","-.107","-.038",".277",".114",".066","-.116",".19",".134",".278",".198",".199",".16",".186","-.154",".111",
"의령군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의령군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의령군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의령군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의령군","전","지가변동률[%]","%",".08",".032",".136",".123",".034","-.117","-.025",".286","-.027",".02","-.051","-.097",".273",".243",".142",".07",".108","-.07","-.052",".036",
"의령군","답","지가변동률[%]","%",".172",".124",".286",".226",".147","-.183","-.051",".142",".046",".156",".089",".188","-.055",".203",".064",".153",".418",".078","-.004",".039",
"의령군","주거용(대)","지가변동률[%]","%",".172",".039",".315",".163","-.155","-.059",".009",".123",".02",".147",".008","-.085",".056",".148",".055",".182",".042","-.008",".052",".135",
"의령군","상업용(대)","지가변동률[%]","%","-.079",".092","-.018",".002","-.287",".176",".211",".762",".134",".333","-.062","-.294",".199","-.071",".046",".044",".227","-.08",".349",".248",
"의령군","임야","지가변동률[%]","%","-.091",".031",".069","-.215",".144","-.049","-.04",".285",".057",".012","-.105",".548",".626",".187",".186",".183",".172",".08","-.048",".029",
"의령군","공장용지","지가변동률[%]","%","-.348",".259","0","0","0","0","0","0","0","0","0","0","-.522","0","0","0",".057","0","0","0",
"의령군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함안군","평균","지가변동률[%]","%",".118",".128",".058",".059",".114","-.014","-.019",".146",".179",".121","-.012",".205",".157",".18",".161",".202",".192",".127",".074",".237",
"함안군","주거지역","지가변동률[%]","%","-.03",".393","-.107",".082",".175","-.077",".054",".256",".322",".194","-.113",".265",".118",".124",".082",".231",".189",".063",".109",".248",
"함안군","상업지역","지가변동률[%]","%","-.169",".301",".227",".316",".369","0","-.264",".253","-.059",".403","-.2",".204",".168",".125",".182",".109",".195",".114",".104",".212",
"함안군","공업지역","지가변동률[%]","%","-.018",".087","0","-.08",".072","-.003",".027",".169",".294","0",".033",".181",".26",".187",".098",".12",".127",".116",".086",".104",
"함안군","녹지지역","지가변동률[%]","%",".114",".34",".271",".013",".207","-.228","-.212","-.088",".048",".028","-.051",".167",".006",".143",".201",".218",".099",".014",".097",".268",
"함안군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함안군","보전관리지역","지가변동률[%]","%","-.115","-.165",".011",".083",".135","-.053",".11",".029",".206","-.05","-.06",".174",".057",".177",".154",".025",".165",".214",".047",".222",
"함안군","생산관리지역","지가변동률[%]","%",".153","-.014","-.182",".337",".401",".078","-.237","-.093","-.074",".019","-.111",".197",".185",".131",".164",".036",".056",".13",".07",".21",
"함안군","계획관리지역","지가변동률[%]","%",".248","-.019",".246",".059",".049",".061",".136",".193",".254",".245",".098",".232",".161",".267",".196",".358",".269",".212",".056",".269",
"함안군","농림지역","지가변동률[%]","%",".21",".262","-.146",".044",".05","-.022","-.186",".181",".066",".05","-.066",".178",".201",".108",".166",".114",".198",".053",".072",".271",
"함안군","자연환경보전지역","지가변동률[%]","%","0","0","-.159","-.135","-.976","0",".298","0",".253","0","-.248",".163","0",".272","0","0",".119",".213","0",".307",
"함안군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함안군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함안군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"함안군","전","지가변동률[%]","%",".019",".171",".08",".149",".139","-.066","-.025","-.022",".14",".03","-.061",".181",".012",".106",".059",".214",".13",".177",".013",".238",
"함안군","답","지가변동률[%]","%",".206",".229",".011",".046",".183",".016","-.081",".139","-.011",".036","-.098",".16",".162",".185",".107",".069",".075",".04",".12",".285",
"함안군","주거용(대)","지가변동률[%]","%","-.021",".317","-.019",".049",".331",".037","-.068",".173",".299",".18",".022",".346",".288",".256",".25",".242",".279",".098",".165",".244",
"함안군","상업용(대)","지가변동률[%]","%","-.199",".367",".346",".353",".018","-.175","-.098",".237",".163",".297","-.296",".365","-.087",".01",".273",".104",".214",".226","-.046",".194",
"함안군","임야","지가변동률[%]","%",".058","-.378","-.315",".143","-.108","-.109","-.062","-.02",".12",".079",".033","-.041",".076",".062",".219",".054",".288",".114","-.022",".182",
"함안군","공장용지","지가변동률[%]","%",".057","-.231",".083","-.159",".143","0",".054",".385",".519",".101","0",".292",".508",".246",".083",".239",".026",".213",".159","0",
"함안군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창녕군","평균","지가변동률[%]","%",".075",".153","-.019",".007",".165",".061","-.018",".186",".15",".125",".079",".212",".16",".152",".156",".125",".14",".105",".112",".15",
"창녕군","주거지역","지가변동률[%]","%",".066",".279",".065","-.012","-.17","-.006",".021",".233",".275",".107","0",".09",".147",".281",".143",".258",".228",".1",".042",".114",
"창녕군","상업지역","지가변동률[%]","%","-.253",".297","-.099",".088",".439","0","-.114",".045",".175",".087",".006",".46",".068",".289","0",".476",".243",".178",".182","0",
"창녕군","공업지역","지가변동률[%]","%","0","0","0","0","-.024","0",".058",".468",".059",".243","0","1.087","0","0","0","0",".799","0","0","0",
"창녕군","녹지지역","지가변동률[%]","%","-.022",".172","-.172",".193",".266","-.028","-.012",".108","-.12",".237",".042",".259",".15",".087",".266",".078",".402",".165",".171",".125",
"창녕군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창녕군","보전관리지역","지가변동률[%]","%","-.019",".217","-.017","-.086",".441",".105","-.047",".199","-.064","-.058",".006",".173",".122",".023",".226","-.067",".082","0",".082",".118",
"창녕군","생산관리지역","지가변동률[%]","%",".172",".155",".087","-.198",".209",".085","-.119",".104","0","-.073","-.23",".067",".072",".23","0",".335",".348","0","-.119","-.206",
"창녕군","계획관리지역","지가변동률[%]","%",".122",".075",".166","-.134",".194",".194","-.034",".232",".333",".156",".221",".131",".273",".141",".18",".178",".099",".202",".219",".333",
"창녕군","농림지역","지가변동률[%]","%",".161",".105","-.165",".101",".187",".029",".008",".168",".127",".141",".118",".253",".133",".116",".143","-.026","-.102",".041",".076",".142",
"창녕군","자연환경보전지역","지가변동률[%]","%",".061","-.054","0",".048",".294",".051","-.16",".183",".181",".063",".153",".353",".077",".347",".113",".181","0","0",".405",".073",
"창녕군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창녕군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창녕군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창녕군","전","지가변동률[%]","%",".087",".154","-.04","-.002",".248","0","-.056",".161",".062","-.008",".05",".051",".169",".158",".218",".093",".181",".023",".113",".175",
"창녕군","답","지가변동률[%]","%",".114",".135",".017",".003",".253",".054","-.004",".179","-.026",".139",".018",".129",".169",".097",".186",".082",".099",".146",".204",".083",
"창녕군","주거용(대)","지가변동률[%]","%",".064",".163","-.07","-.039","-.082",".137","-.036",".276",".32",".258",".015",".237",".179",".241",".136",".136",".149",".136",".117",".2",
"창녕군","상업용(대)","지가변동률[%]","%","-.205",".329",".118",".071",".449","0","-.072",".038",".287",".019",".089",".362",".166",".162",".126",".525",".34","0",".147",".131",
"창녕군","임야","지가변동률[%]","%","-.062",".125",".07","-.043",".273",".126","-.049",".186",".177","0",".266",".468",".045",".173",".083",".101",".177",".149",".028",".13",
"창녕군","공장용지","지가변동률[%]","%","0","0","0","0",".132","0",".065",".396",".067",".147","0","1.141","0","0","0","0",".692","0","0","0",
"창녕군","기타","지가변동률[%]","%","0","0","0","0","1.776","0","0","0","0","0","1.928","0","0","0","0","0","0","0","0","0",
"밀양군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"밀양군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"양산군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울주군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"울산군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"김해군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","비도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","준도시지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","준농림지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","전","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","답","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","임야","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","공장용지","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"의창군","기타","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창원군","평균","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창원군","주거지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창원군","상업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창원군","공업지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창원군","녹지지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창원군","관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
"창원군","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",
